Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2017-03-25,LTCUSD,4.07,4.5,3.94,4.05,6689.58,27551.58
2017-03-24,LTCUSD,3.92,4.49,3.92,4.07,14290.71,59432.92
2017-03-23,LTCUSD,3.86,4.2,3.85,3.92,11642.5,46484.15
2017-03-22,LTCUSD,4.07,4.07,3.62,3.86,30757.73,120473.97
2017-03-21,LTCUSD,4.04,4.1,3.93,4.07,1980.33,7962.19
2017-03-20,LTCUSD,3.8,4.04,3.78,4.04,5843.15,22813.26
2017-03-19,LTCUSD,3.9,4.1,3.76,3.8,3251.34,12700.28
2017-03-18,LTCUSD,4,4.16,3.76,3.9,8136.88,31458.92
2017-03-17,LTCUSD,4.35,4.35,3.88,4,23522.39,95243.74
2017-03-16,LTCUSD,4.36,4.47,4.11,4.35,10819.18,46872.83
2017-03-15,LTCUSD,4.22,4.37,4.1,4.36,2705.34,11419.7
2017-03-14,LTCUSD,4.33,4.4,4.07,4.22,1842.82,7697.31
2017-03-13,LTCUSD,3.85,4.47,3.75,4.33,22767.96,97003.6
2017-03-12,LTCUSD,3.75,4,3.7,3.85,6838.88,26222.99
2017-03-11,LTCUSD,3.81,3.88,3.75,3.75,946.5,3605.07
2017-03-10,LTCUSD,3.9,4.1,3.68,3.81,12280.69,46552.23
2017-03-09,LTCUSD,3.8,3.92,3.78,3.9,5825.87,22164.91
2017-03-08,LTCUSD,3.95,3.95,3.8,3.8,3097.22,11941.25
2017-03-07,LTCUSD,4.05,4.09,3.93,3.95,748.29,3000.21
2017-03-06,LTCUSD,4.02,4.07,3.96,4.05,510.66,2027.37
2017-03-05,LTCUSD,3.95,4.05,3.91,4.02,6074.7,23951.65
2017-03-04,LTCUSD,4.01,4.08,3.95,3.95,359.11,1438.49
2017-03-03,LTCUSD,4.06,4.12,3.97,4.01,1714.59,6918.62
2017-03-02,LTCUSD,3.86,4.23,3.81,4.06,7865.26,31344.71
2017-03-01,LTCUSD,3.77,3.98,3.76,3.86,4768.36,18398.18
2017-02-28,LTCUSD,3.83,3.87,3.77,3.77,1368.4,5199.46
2017-02-27,LTCUSD,3.89,3.89,3.81,3.83,764.02,2952.12
2017-02-26,LTCUSD,3.86,3.92,3.84,3.89,397.64,1540.09
2017-02-25,LTCUSD,3.95,3.95,3.85,3.86,394.35,1521.58
2017-02-24,LTCUSD,3.88,3.98,3.76,3.95,9817.14,38504.45
2017-02-23,LTCUSD,3.91,3.95,3.87,3.88,2187.15,8550.59
2017-02-22,LTCUSD,3.81,3.91,3.81,3.91,421.54,1633.15
2017-02-21,LTCUSD,3.81,3.85,3.76,3.81,1245.11,4778.66
2017-02-20,LTCUSD,3.77,3.82,3.75,3.81,258.69,974.61
2017-02-19,LTCUSD,3.8,3.84,3.7,3.77,1750.87,6608.78
2017-02-18,LTCUSD,3.83,3.92,3.8,3.8,400.61,1542.75
2017-02-17,LTCUSD,3.84,3.93,3.83,3.83,126.79,489.07
2017-02-16,LTCUSD,3.9,3.93,3.84,3.84,1235.37,4777.67
2017-02-15,LTCUSD,3.84,3.91,3.8,3.9,1076.91,4156.25
2017-02-14,LTCUSD,3.78,3.84,3.73,3.84,1739.88,6604.38
2017-02-13,LTCUSD,3.79,3.8,3.75,3.78,642.1,2425.8
2017-02-12,LTCUSD,3.96,3.96,3.79,3.79,178.11,679.12
2017-02-11,LTCUSD,3.81,3.96,3.76,3.96,2488.71,9551.21
2017-02-10,LTCUSD,3.77,3.85,3.68,3.81,1420.9,5288.47
2017-02-09,LTCUSD,3.99,4.03,3.58,3.77,19970.25,75324.74
2017-02-08,LTCUSD,3.96,4.01,3.85,3.99,2979.75,11832.91
2017-02-07,LTCUSD,3.95,4.01,3.8,3.96,4466.71,17584.7
2017-02-06,LTCUSD,4,4,3.93,3.95,713.72,2829.6
2017-02-05,LTCUSD,4.02,4.02,3.93,4,3317.56,13062.79
2017-02-04,LTCUSD,4,4.08,3.9,4,4121.15,16303.83
2017-02-03,LTCUSD,4.06,4.12,3.94,4,1468.69,5888.24
2017-02-02,LTCUSD,4.03,4.13,3.97,4.06,2197.56,8929.93
2017-02-01,LTCUSD,4.12,4.12,4.02,4.03,3882.93,15646.75
2017-01-31,LTCUSD,4.69,4.69,4.01,4.12,6161.4,25446.26
2017-01-30,LTCUSD,3.89,4.69,3.86,4.69,7697.33,32035.99
2017-01-29,LTCUSD,3.88,3.89,3.84,3.89,477.02,1846.5
2017-01-28,LTCUSD,3.91,3.97,3.85,3.9,1748.81,6830.24
2017-01-27,LTCUSD,3.9,3.91,3.8,3.91,627.79,2441.94
2017-01-26,LTCUSD,3.72,3.9,3.67,3.9,2940.25,11109.22
2017-01-25,LTCUSD,3.75,3.75,3.66,3.72,1717.24,6366.69
2017-01-24,LTCUSD,3.83,3.85,3.75,3.75,3990.78,15165.74
2017-01-23,LTCUSD,3.83,3.9,3.83,3.83,1101.68,4247.26
2017-01-22,LTCUSD,3.95,3.95,3.82,3.83,2608.04,10098.38
2017-01-21,LTCUSD,3.89,3.96,3.87,3.95,198.45,779.25
2017-01-20,LTCUSD,3.89,4,3.86,3.89,663.69,2615.14
2017-01-19,LTCUSD,3.9,3.95,3.85,3.89,640.11,2491.4
2017-01-18,LTCUSD,3.92,4,3.85,3.9,1772.88,6890.81
2017-01-17,LTCUSD,3.88,4.03,3.88,3.92,2315.73,9167.84
2017-01-16,LTCUSD,3.94,3.95,3.88,3.88,327.44,1284.53
2017-01-15,LTCUSD,3.9,3.97,3.88,3.89,340.86,1346.32
2017-01-14,LTCUSD,4.04,4.04,3.87,3.9,338.59,1321.41
2017-01-13,LTCUSD,4.15,4.64,3.87,3.94,3243.9,13227.49
2017-01-12,LTCUSD,3.94,4.15,3.81,4.15,2483.55,9864.56
2017-01-11,LTCUSD,4.68,4.68,3.8,3.94,9513.9,38967.57
2017-01-10,LTCUSD,4.48,4.68,4.3,4.68,3064.15,13936.7
2017-01-09,LTCUSD,4.04,4.55,3.92,4.48,3668.2,15706.16
2017-01-08,LTCUSD,3.98,4.04,3.91,4.04,455.22,1815.26
2017-01-07,LTCUSD,3.81,4.01,3.63,3.98,2530.49,9886.21
2017-01-06,LTCUSD,4.25,4.35,3.81,3.81,2036.65,8345.88
2017-01-05,LTCUSD,4.52,4.85,4,4.25,6538.33,28674.56
2017-01-04,LTCUSD,4.57,4.75,4.45,4.52,4350.25,20052.73
2017-01-03,LTCUSD,4.56,4.67,4.42,4.57,1438.08,6474.88
2017-01-02,LTCUSD,4.53,4.75,4.39,4.56,2019.32,9364.31
2017-01-01,LTCUSD,4.38,4.57,4.1,4.53,2385.85,10420.0
2016-12-31,LTCUSD,4.44,4.44,4.35,4.38,88.07,385.58
2016-12-30,LTCUSD,4.42,4.6,4.17,4.44,848.34,3613.93
2016-12-29,LTCUSD,4.57,4.64,4.42,4.42,377.37,1693.98
2016-12-28,LTCUSD,4.35,4.68,4.35,4.57,3816.77,17083.3
2016-12-27,LTCUSD,4.19,4.49,4.19,4.35,1711.09,7494.67
2016-12-26,LTCUSD,4.22,4.4,4.17,4.19,276.83,1174.06
2016-12-25,LTCUSD,4.44,4.44,4.11,4.22,1086.87,4644.67
2016-12-24,LTCUSD,4.28,4.75,4.27,4.44,4453.15,20221.51
2016-12-23,LTCUSD,3.65,4.4,3.65,4.28,10502.44,43369.11
2016-12-22,LTCUSD,3.62,3.75,3.58,3.65,928.69,3412.68
2016-12-21,LTCUSD,3.67,3.67,3.62,3.62,73.43,265.99
2016-12-20,LTCUSD,3.63,3.67,3.61,3.67,18.01,65.83
2016-12-19,LTCUSD,3.72,3.72,3.63,3.63,81.83,297.65
2016-12-18,LTCUSD,3.72,3.75,3.72,3.72,19.69,73.47
2016-12-17,LTCUSD,3.62,3.73,3.61,3.72,124.35,453.79
2016-12-16,LTCUSD,3.67,3.67,3.62,3.62,103.53,375.16
2016-12-15,LTCUSD,3.6,3.69,3.6,3.67,26.31,96.95
2016-12-14,LTCUSD,3.67,3.67,3.6,3.6,148.31,536.03
2016-12-13,LTCUSD,3.67,3.68,3.62,3.67,112.48,407.95
2016-12-12,LTCUSD,3.66,3.69,3.6,3.67,1408.79,5094.91
2016-12-11,LTCUSD,3.7,3.7,3.6,3.66,949.03,3474.51
2016-12-10,LTCUSD,3.72,3.72,3.66,3.7,208.96,773.18
2016-12-09,LTCUSD,3.65,3.72,3.65,3.72,8.65,31.94
2016-12-08,LTCUSD,3.65,3.75,3.65,3.65,214.55,802.07
2016-12-07,LTCUSD,3.49,3.67,3.47,3.65,578.87,2100.21
2016-12-06,LTCUSD,3.55,3.56,3.45,3.49,455.8,1588.23
2016-12-05,LTCUSD,3.91,3.91,3.39,3.55,3712.36,13523.88
2016-12-04,LTCUSD,3.92,3.92,3.9,3.91,282.75,1108.03
2016-12-03,LTCUSD,3.94,3.94,3.89,3.92,107.67,419.01
2016-12-02,LTCUSD,3.9,3.94,3.87,3.94,236.0,926.1
2016-12-01,LTCUSD,3.84,3.91,3.84,3.9,113.29,439.41
2016-11-30,LTCUSD,3.82,3.89,3.82,3.84,34.63,134.16
2016-11-29,LTCUSD,3.84,3.9,3.82,3.82,39.08,149.74
2016-11-28,LTCUSD,3.86,3.9,3.83,3.84,42.27,163.01
2016-11-27,LTCUSD,3.9,3.93,3.84,3.86,242.27,933.6
2016-11-26,LTCUSD,3.92,3.93,3.85,3.9,35.68,138.76
2016-11-25,LTCUSD,3.92,3.93,3.83,3.92,372.2,1440.2
2016-11-24,LTCUSD,3.93,3.94,3.83,3.92,101.21,392.94
2016-11-23,LTCUSD,3.94,3.95,3.86,3.93,354.29,1392.66
2016-11-22,LTCUSD,3.95,3.95,3.86,3.94,53.53,210.88
2016-11-21,LTCUSD,3.82,3.95,3.82,3.95,24.67,97.02
2016-11-20,LTCUSD,3.95,3.95,3.82,3.82,609.01,2361.05
2016-11-19,LTCUSD,3.88,3.99,3.82,3.95,1064.91,4182.94
2016-11-18,LTCUSD,3.86,3.99,3.86,3.88,169.41,662.96
2016-11-17,LTCUSD,3.91,4.15,3.86,3.86,1414.62,5659.64
2016-11-16,LTCUSD,3.91,3.99,3.86,3.91,704.2,2775.27
2016-11-15,LTCUSD,3.85,3.94,3.85,3.91,511.56,2007.43
2016-11-14,LTCUSD,3.86,3.91,3.85,3.85,41.16,158.72
2016-11-13,LTCUSD,3.74,3.93,3.65,3.86,718.54,2705.13
2016-11-12,LTCUSD,3.8,3.85,3.73,3.74,1384.97,5279.79
2016-11-11,LTCUSD,3.8,3.85,3.8,3.8,3.03,11.59
2016-11-10,LTCUSD,3.83,3.89,3.8,3.8,721.71,2759.93
2016-11-09,LTCUSD,3.83,3.93,3.82,3.83,1161.58,4499.12
2016-11-08,LTCUSD,3.9,3.9,3.83,3.83,70.12,269.18
2016-11-07,LTCUSD,3.9,3.92,3.85,3.9,289.8,1124.07
2016-11-06,LTCUSD,3.92,3.96,3.86,3.9,393.96,1531.72
2016-11-05,LTCUSD,3.82,3.92,3.82,3.92,302.02,1163.59
2016-11-04,LTCUSD,3.8,3.96,3.8,3.82,540.07,2085.03
2016-11-03,LTCUSD,4.12,4.2,3.8,3.8,1043.32,4100.3
2016-11-02,LTCUSD,4.07,4.12,4.03,4.12,33.85,137.0
2016-11-01,LTCUSD,4.03,4.18,3.39,4.07,3886.5,15689.04
2016-10-31,LTCUSD,4.05,4.05,3.98,4.03,217.42,868.88
2016-10-30,LTCUSD,4.08,4.08,3.99,4.05,66.99,267.77
2016-10-29,LTCUSD,3.94,4.09,3.84,4.08,2062.08,8240.55
2016-10-28,LTCUSD,3.95,3.95,3.84,3.94,1279.98,5001.06
2016-10-27,LTCUSD,3.93,4.15,3.93,3.95,697.46,2824.38
2016-10-26,LTCUSD,3.86,3.99,3.85,3.93,178.89,712.91
2016-10-25,LTCUSD,3.88,3.93,3.84,3.86,676.13,2615.86
2016-10-24,LTCUSD,3.9,3.92,3.86,3.88,195.17,758.31
2016-10-23,LTCUSD,3.9,3.92,3.88,3.9,4562.11,17792.71
2016-10-22,LTCUSD,3.81,3.94,3.81,3.9,238.05,927.4
2016-10-21,LTCUSD,3.77,3.81,3.77,3.81,140.95,536.23
2016-10-20,LTCUSD,3.81,3.81,3.75,3.77,383.83,1446.0
2016-10-19,LTCUSD,3.81,3.83,3.75,3.81,400.67,1515.76
2016-10-18,LTCUSD,3.85,3.88,3.81,3.81,489.58,1883.54
2016-10-17,LTCUSD,3.92,3.92,3.85,3.85,148.76,576.4
2016-10-16,LTCUSD,3.85,3.92,3.85,3.92,63.58,245.67
2016-10-15,LTCUSD,3.92,3.92,3.85,3.85,30.01,117.15
2016-10-14,LTCUSD,3.91,3.94,3.88,3.92,319.64,1247.04
2016-10-13,LTCUSD,3.8,3.93,3.8,3.91,26.55,102.83
2016-10-12,LTCUSD,3.83,3.87,3.77,3.8,210.46,796.4
2016-10-11,LTCUSD,3.78,3.86,3.78,3.83,532.32,2035.41
2016-10-10,LTCUSD,3.82,3.82,3.78,3.78,82.01,310.44
2016-10-09,LTCUSD,3.86,3.88,3.79,3.82,1740.49,6722.76
2016-10-08,LTCUSD,3.86,3.88,3.84,3.86,705.72,2728.84
2016-10-07,LTCUSD,3.84,3.86,3.83,3.86,434.56,1673.05
2016-10-06,LTCUSD,3.87,3.87,3.79,3.84,446.98,1708.86
2016-10-05,LTCUSD,3.83,3.88,3.77,3.87,875.06,3364.08
2016-10-04,LTCUSD,3.84,3.86,3.82,3.83,2911.84,11158.33
2016-10-03,LTCUSD,3.86,3.86,3.83,3.84,128.0,490.94
2016-10-02,LTCUSD,3.86,3.86,3.82,3.86,18.34,70.13
2016-10-01,LTCUSD,3.83,3.88,3.83,3.86,228.57,883.7
2016-09-30,LTCUSD,3.88,3.88,3.77,3.83,728.42,2799.58
2016-09-29,LTCUSD,3.85,3.88,3.83,3.88,638.84,2457.77
2016-09-28,LTCUSD,3.84,3.88,3.82,3.85,981.68,3774.9
2016-09-27,LTCUSD,3.84,3.9,3.84,3.84,275.81,1066.11
2016-09-26,LTCUSD,3.73,3.91,3.73,3.84,676.54,2625.4
2016-09-25,LTCUSD,3.84,3.84,3.73,3.73,57.4,214.26
2016-09-24,LTCUSD,3.8,3.85,3.73,3.84,4.53,17.32
2016-09-23,LTCUSD,3.76,3.82,3.72,3.8,224.0,840.42
2016-09-22,LTCUSD,3.79,3.82,3.73,3.76,161.92,609.41
2016-09-21,LTCUSD,3.72,3.82,3.72,3.79,1230.32,4626.84
2016-09-20,LTCUSD,3.83,3.84,3.72,3.72,513.2,1947.18
2016-09-19,LTCUSD,3.87,3.87,3.81,3.83,369.02,1412.69
2016-09-18,LTCUSD,3.86,4.03,3.79,3.87,371.06,1433.3
2016-09-17,LTCUSD,3.82,3.87,3.8,3.86,20.29,77.28
2016-09-16,LTCUSD,3.87,3.87,3.81,3.82,595.31,2271.35
2016-09-15,LTCUSD,3.86,3.87,3.81,3.87,27.3,104.09
2016-09-14,LTCUSD,3.89,3.89,3.82,3.86,440.89,1695.17
2016-09-13,LTCUSD,3.82,3.89,3.8,3.89,80.5,308.98
2016-09-12,LTCUSD,3.93,3.93,3.77,3.82,238.13,911.39
2016-09-11,LTCUSD,3.95,4.05,3.84,3.93,131.68,529.53
2016-09-10,LTCUSD,3.95,3.95,3.95,3.95,0.0,0.0
2016-09-09,LTCUSD,4.04,4.04,3.95,3.95,121.79,481.32
2016-09-08,LTCUSD,3.93,4.04,3.93,4.04,354.23,1428.05
2016-09-07,LTCUSD,3.98,4.03,3.93,3.93,201.52,805.42
2016-09-06,LTCUSD,3.93,3.99,3.92,3.98,677.59,2684.06
2016-09-05,LTCUSD,3.98,4.03,3.93,3.93,14.59,58.53
2016-09-04,LTCUSD,3.9,4.04,3.87,3.98,473.2,1887.68
2016-09-03,LTCUSD,3.86,3.9,3.77,3.9,387.04,1495.4
2016-09-02,LTCUSD,3.86,3.86,3.77,3.86,162.86,627.8
2016-09-01,LTCUSD,3.65,3.98,3.65,3.86,467.65,1789.88
2016-08-31,LTCUSD,3.79,3.79,3.61,3.65,492.2,1821.92
2016-08-30,LTCUSD,3.82,3.82,3.74,3.79,4056.75,15315.17
2016-08-29,LTCUSD,3.72,3.84,3.39,3.82,4432.88,16834.12
2016-08-28,LTCUSD,3.72,3.78,3.72,3.72,89.95,334.72
2016-08-27,LTCUSD,3.8,3.81,3.72,3.72,68.22,257.03
2016-08-26,LTCUSD,3.77,3.86,3.77,3.8,40.9,156.36
2016-08-25,LTCUSD,3.97,3.98,3.72,3.77,473.5,1821.42
2016-08-24,LTCUSD,4.01,4.01,3.86,3.97,139.61,544.04
2016-08-23,LTCUSD,3.68,4.04,3.65,4.01,1197.84,4770.62
2016-08-22,LTCUSD,3.62,3.69,3.61,3.68,1510.14,5523.86
2016-08-21,LTCUSD,3.63,3.68,3.61,3.62,304.38,1105.65
2016-08-20,LTCUSD,3.63,3.65,3.6,3.63,45.31,164.36
2016-08-19,LTCUSD,3.58,3.67,3.58,3.63,18.05,66.18
2016-08-18,LTCUSD,3.63,3.66,3.58,3.58,459.82,1679.72
2016-08-17,LTCUSD,3.64,3.65,3.61,3.63,6.57,23.85
2016-08-16,LTCUSD,3.59,3.68,3.55,3.64,410.13,1475.93
2016-08-15,LTCUSD,3.62,3.63,3.55,3.59,777.53,2777.06
2016-08-14,LTCUSD,3.67,3.68,3.6,3.62,81.39,292.63
2016-08-13,LTCUSD,3.67,3.76,3.67,3.67,2195.21,8076.76
2016-08-12,LTCUSD,3.78,3.93,3.67,3.67,1297.86,4837.26
2016-08-11,LTCUSD,3.79,3.79,3.58,3.78,1139.35,4238.87
2016-08-10,LTCUSD,3.69,3.83,3.69,3.79,355.6,1330.43
2016-08-09,LTCUSD,3.6,3.81,3.6,3.69,159.89,602.25
2016-08-08,LTCUSD,3.74,3.79,3.39,3.6,292.88,1088.58
2016-08-07,LTCUSD,3.8,3.84,3.74,3.74,88.12,333.82
2016-08-06,LTCUSD,3.62,3.8,3.62,3.8,146.72,552.29
2016-08-05,LTCUSD,3.77,3.84,3.62,3.62,49.38,186.4
2016-08-04,LTCUSD,3.73,3.8,3.69,3.77,528.84,1995.65
2016-08-03,LTCUSD,3.57,3.74,3.43,3.73,2466.07,9034.79
2016-08-02,LTCUSD,3.84,3.86,3.36,3.57,6914.22,24778.93
2016-08-01,LTCUSD,3.94,3.98,3.84,3.84,1378.45,5333.67
2016-07-31,LTCUSD,4.05,4.05,3.9,3.94,917.74,3638.28
2016-07-30,LTCUSD,4.11,4.11,4.04,4.05,16.03,65.52
2016-07-29,LTCUSD,3.96,4.11,3.95,4.11,309.25,1228.92
2016-07-28,LTCUSD,3.94,4.03,3.92,3.96,339.4,1348.12
2016-07-27,LTCUSD,3.98,4.04,3.9,3.94,1858.7,7343.41
2016-07-26,LTCUSD,4.05,4.2,3.9,3.98,3003.42,11920.79
2016-07-25,LTCUSD,4.08,4.09,3.96,4.05,190.21,763.6
2016-07-24,LTCUSD,3.96,4.11,3.96,4.08,160.42,651.41
2016-07-23,LTCUSD,4.08,4.08,3.95,3.95,86.56,349.99
2016-07-22,LTCUSD,4.11,4.13,3.95,4.1,3150.54,12791.03
2016-07-21,LTCUSD,4.14,4.15,4.07,4.11,47.87,196.58
2016-07-20,LTCUSD,4.18,4.19,4.08,4.14,842.94,3488.87
2016-07-19,LTCUSD,4.18,4.18,4.1,4.18,411.59,1695.37
2016-07-18,LTCUSD,4.13,4.24,4.13,4.18,307.48,1284.27
2016-07-17,LTCUSD,4.1,4.25,4.05,4.13,2115.87,8738.44
2016-07-16,LTCUSD,4.18,4.18,4.1,4.1,72.72,302.82
2016-07-15,LTCUSD,4.1,4.19,4.1,4.18,956.53,3985.5
2016-07-14,LTCUSD,4.18,4.2,4.1,4.1,176.12,733.31
2016-07-13,LTCUSD,4.2,4.2,4.1,4.18,7.13,29.34
2016-07-12,LTCUSD,4.2,4.2,4.1,4.2,153.12,642.4
2016-07-11,LTCUSD,4.13,4.21,4.05,4.2,260.3,1086.75
2016-07-10,LTCUSD,4.15,4.15,4.04,4.13,778.13,3190.61
2016-07-09,LTCUSD,4.25,4.25,4.01,4.15,699.94,2868.14
2016-07-08,LTCUSD,4,4.25,4,4.25,471.21,1983.13
2016-07-07,LTCUSD,4.39,4.51,3.95,4,2034.89,8476.21
2016-07-06,LTCUSD,4.55,4.55,4.35,4.39,822.21,3615.73
2016-07-05,LTCUSD,4.46,4.55,4.28,4.55,1382.98,6008.24
2016-07-04,LTCUSD,4.28,4.47,4.22,4.46,524.27,2275.92
2016-07-03,LTCUSD,4.71,4.71,4.05,4.28,2497.05,10796.76
2016-07-02,LTCUSD,4.36,4.89,4.19,4.71,1610.41,7179.79
2016-07-01,LTCUSD,4.16,4.38,4.16,4.36,2538.18,10863.91
2016-06-30,LTCUSD,4.06,4.29,4.06,4.16,1365.86,5733.98
2016-06-29,LTCUSD,4.08,4.12,3.95,4.06,220.77,899.56
2016-06-28,LTCUSD,4.09,4.25,4.08,4.08,1169.84,4870.66
2016-06-27,LTCUSD,4.03,4.29,3.98,4.09,1340.33,5528.46
2016-06-26,LTCUSD,4.28,4.37,3.94,4.03,2204.96,9011.04
2016-06-25,LTCUSD,4.34,4.53,3.92,4.28,925.71,3940.64
2016-06-24,LTCUSD,4.08,4.75,4.05,4.34,7038.89,31056.44
2016-06-23,LTCUSD,4,4.5,3.59,4.08,3373.52,13190.7
2016-06-22,LTCUSD,4.87,5,3.9,4,6039.92,26936.21
2016-06-21,LTCUSD,5.34,5.34,4.59,4.87,3666.14,17838.99
2016-06-20,LTCUSD,5.55,5.62,4.51,5.34,2512.38,13491.09
2016-06-19,LTCUSD,5.58,5.69,5.3,5.55,2187.25,12086.75
2016-06-18,LTCUSD,5.57,5.95,5.44,5.58,2713.31,15225.08
2016-06-17,LTCUSD,5.6,6.25,5.2,5.57,6555.56,36996.43
2016-06-16,LTCUSD,5.19,5.6,5.19,5.6,3446.38,18771.77
2016-06-15,LTCUSD,5.17,5.28,5.03,5.19,1927.45,9826.49
2016-06-14,LTCUSD,5.28,5.39,4.5,5.17,2906.36,15043.67
2016-06-13,LTCUSD,5.28,5.49,4.7,5.28,4513.78,23900.19
2016-06-12,LTCUSD,4.99,5.49,4.95,5.28,2300.92,12089.77
2016-06-11,LTCUSD,4.86,4.99,4.86,4.99,699.85,3447.91
2016-06-10,LTCUSD,4.76,4.87,4.74,4.86,1844.2,8873.85
2016-06-09,LTCUSD,4.8,4.81,4.68,4.76,847.57,3996.59
2016-06-08,LTCUSD,4.75,4.81,4.71,4.8,721.11,3424.85
2016-06-07,LTCUSD,4.95,5,4.69,4.75,2279.38,10927.93
2016-06-06,LTCUSD,4.89,5,4.88,4.95,972.15,4807.14
2016-06-05,LTCUSD,4.83,4.89,4.78,4.89,1139.07,5512.55
2016-06-04,LTCUSD,4.89,5,4.71,4.83,1225.1,5937.14
2016-06-03,LTCUSD,4.69,4.89,4.69,4.89,1092.48,5245.98
2016-06-02,LTCUSD,4.65,4.78,4.56,4.69,983.93,4589.37
2016-06-01,LTCUSD,4.56,4.77,4.51,4.65,1032.0,4820.34
2016-05-31,LTCUSD,4.54,4.65,4.1,4.56,883.04,3989.91
2016-05-30,LTCUSD,4.46,4.61,4.03,4.54,1318.74,5825.84
2016-05-29,LTCUSD,4.69,4.69,4.3,4.46,2794.01,12571.38
2016-05-28,LTCUSD,4.5,4.71,4.32,4.69,7033.53,32519.33
2016-05-27,LTCUSD,4,5.13,4,4.5,5337.16,23764.19
2016-05-26,LTCUSD,3.93,4.1,3.93,4,520.44,2086.89
2016-05-25,LTCUSD,3.95,4,3.89,3.93,767.78,3051.97
2016-05-24,LTCUSD,3.95,3.98,3.89,3.95,1257.96,4985.94
2016-05-23,LTCUSD,3.86,3.96,3.86,3.95,919.29,3582.42
2016-05-22,LTCUSD,3.84,3.96,3.84,3.86,809.39,3142.08
2016-05-21,LTCUSD,3.82,3.94,3.76,3.84,41.04,159.46
2016-05-20,LTCUSD,3.82,3.88,3.65,3.82,672.51,2550.18
2016-05-19,LTCUSD,3.94,4.02,3.55,3.82,1106.68,4228.31
2016-05-18,LTCUSD,4,4.04,3.92,3.94,813.52,3227.02
2016-05-17,LTCUSD,4.01,4.05,3.66,4,3954.44,15280.2
2016-05-16,LTCUSD,4.1,4.22,4,4.01,1536.36,6301.59
2016-05-15,LTCUSD,4.02,4.83,3.94,4.1,3267.09,13719.87
2016-05-14,LTCUSD,3.93,4.11,3.93,4.02,1318.04,5231.95
2016-05-13,LTCUSD,3.84,4,3.82,3.93,760.8,2982.56
2016-05-12,LTCUSD,3.86,3.95,3.64,3.84,2850.08,10689.91
2016-05-11,LTCUSD,3.79,3.95,3.79,3.86,360.05,1396.92
2016-05-10,LTCUSD,4.04,4.16,3.79,3.79,1728.9,6829.34
2016-05-09,LTCUSD,3.93,4.15,3.87,4.04,2474.76,9865.87
2016-05-08,LTCUSD,3.93,3.98,3.9,3.93,233.22,915.75
2016-05-07,LTCUSD,3.81,4.03,3.49,3.93,3464.85,13604.67
2016-05-06,LTCUSD,3.75,3.87,3.7,3.81,380.82,1439.07
2016-05-05,LTCUSD,3.73,3.79,3.69,3.75,342.3,1274.52
2016-05-04,LTCUSD,3.76,3.82,3.73,3.73,397.31,1496.22
2016-05-03,LTCUSD,3.69,3.78,3.65,3.76,509.43,1895.47
2016-05-02,LTCUSD,3.67,3.81,3.49,3.69,2351.32,8607.15
2016-05-01,LTCUSD,3.69,3.74,3.64,3.67,207.42,758.01
2016-04-30,LTCUSD,3.84,3.94,3.67,3.69,1515.8,5655.35
2016-04-29,LTCUSD,3.8,3.97,3.76,3.84,325.11,1245.83
2016-04-28,LTCUSD,3.95,3.95,3.72,3.8,1867.12,7185.14
2016-04-27,LTCUSD,4.03,4.33,3.88,3.95,4906.3,19918.22
2016-04-26,LTCUSD,3.86,4.22,3.48,4.03,1791.31,7099.59
2016-04-25,LTCUSD,3.65,4.38,3.57,3.86,2073.11,8052.31
2016-04-24,LTCUSD,3.26,3.65,3.01,3.65,1675.23,5680.06
2016-04-23,LTCUSD,3.34,3.34,3.03,3.26,1394.17,4536.27
2016-04-22,LTCUSD,3.33,3.35,3.1,3.34,1150.02,3703.41
2016-04-21,LTCUSD,3.27,3.33,3.18,3.33,482.05,1586.89
2016-04-20,LTCUSD,3.25,3.29,3.23,3.27,591.74,1937.53
2016-04-19,LTCUSD,3.24,3.27,3.22,3.25,322.96,1048.79
2016-04-18,LTCUSD,3.24,3.27,3.22,3.24,173.39,563.07
2016-04-17,LTCUSD,3.28,3.28,3.23,3.24,71.22,231.0
2016-04-16,LTCUSD,3.3,3.3,3.24,3.28,111.21,361.18
2016-04-15,LTCUSD,3.25,3.3,3.2,3.3,1142.87,3709.97
2016-04-14,LTCUSD,3.22,3.26,3.2,3.25,140.08,455.51
2016-04-13,LTCUSD,3.27,3.27,3.21,3.22,1001.98,3223.83
2016-04-12,LTCUSD,3.22,3.32,3.22,3.27,314.43,1031.34
2016-04-11,LTCUSD,3.19,3.25,3.19,3.22,214.72,696.28
2016-04-10,LTCUSD,3.22,3.25,3.15,3.19,597.89,1922.55
2016-04-09,LTCUSD,3.24,3.28,3.21,3.22,215.37,697.78
2016-04-08,LTCUSD,3.24,3.3,3.22,3.24,41.08,133.27
2016-04-07,LTCUSD,3.25,3.25,3.18,3.24,213.28,686.86
2016-04-06,LTCUSD,3.24,3.3,3.2,3.23,93.92,303.28
2016-04-05,LTCUSD,3.24,3.3,3.2,3.24,172.93,556.2
2016-04-04,LTCUSD,3.24,3.28,3.21,3.24,539.24,1745.64
2016-04-03,LTCUSD,3.25,3.28,3.24,3.24,164.81,536.12
